unique_id,COG category,COG_FUNCTION_ACC,COG_FUNCTION,Variable Importance,Marinobacter_sp_X15_166B,Marinobacter_zhejiangensis_CGMCC_1_7061,Marinobacter_mobilis_GCMCC_1_7059,Marinobacter_lipolyticus_SM19,Marinobacter_sp_FDB33,Marinobacter_sp_HL_58,Marinobacter_algicola_DG893,Marinobacter_sp_CPC8,Marinobacter_sp_C18,Marinobacter_sp_HK15,Marinobacter_salarius_SMR5,Marinobacter_sp_LQ44,Marinobacter_excellens_LAMA_842,Marinobacter_hydrocarbonoclasticus_STW2,Marinobacter_sp_ES_1,Marinobacter_vinifirmus_FB1,Marinobacter_sp_P4B1,Marinobacter_sp_tcs_11,Marinobacter_sp_EVN1,Marinobacter_sp_C1S70,Marinobacter_sp_EN3,Marinobacter_hydrocarbonoclasticus_ASM1536,Marinobacter_hydrocarbonoclasticus_ATCC_49840,Marinobacter_sp_BSs20148,Marinobacter_psychrophilus_20041,Marinobacter_aromaticivorans_strain_D15_8P,Marinobacter_salexigens_strain_HJR7,Marinobacter_sp_LV10R510_8,Marinobacter_sp_LV10R510_11A,Marinobacter_sp_ANT_B65,Marinobacter_antarcticus_CGMCC1_10835,Marinobacter_adhaerens_strain_PBVC038,Marinobacter_sp_EhN04,Marinobacter_sp_EhC06,Marinobacter_sp_ES_048,Marinobacter_sp_ES_042,Marinobacter_adhaerens_HP15,Marinobacter_manganoxydans_MnI7_9,Marinobacter_flavimaris,Marinobacter_sp_CP1
PC_00002875,J,COG0595,mRNA degradation ribonuclease J1/J2,0.007293575,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00006166,K,COG3655,DNA-binding transcriptional regulator - XRE family,0.007261856,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003690,Q,COG4665,TRAP-type mannitol/chloroaromatic compound transport system - small permease component,0.007255213,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
PC_00004586,T,COG5001|COG5002,Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain|Signal transduction histidine kinase,0.007224724,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004131,,,,0.007224143,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002457,G,COG1064,D-arabinose 1-dehydrogenase - Zn-dependent alcohol dehydrogenase family,0.007223706,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
PC_00004228,C,COG4221,NADP-dependent 3-hydroxy acid dehydrogenase YdfG,0.007213585,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PC_00003415,P,COG3119,Arylsulfatase A or related enzyme,0.007203804,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
PC_00002168,S,COG3249,Uncharacterized protein,0.007201375,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00005777,O,COG1404,Serine protease - subtilisin family,0.007197343,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PC_00002372,U,COG0848,Biopolymer transport protein ExbD,0.007196131,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002215,T,COG4191,Signal transduction histidine kinase regulating C4-dicarboxylate transport system,0.007176908,0,0,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
PC_00007177,O,COG0501,Zn-dependent protease with chaperone function,0.007175129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004119,K,COG1396,Transcriptional regulator - contains XRE-family HTH domain,0.007175048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1
PC_00004749,,,,0.007160317,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004445,M,COG1538,Outer membrane protein TolC,0.0071502,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002501,L,COG0415,Deoxyribodipyrimidine photolyase,0.007149347,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00007574,E,COG2113,ABC-type proline/glycine betaine transport system - periplasmic component,0.007139041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00009461,,,,0.007123485,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002475,M,COG0668,Small-conductance mechanosensitive channel,0.007102629,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
PC_00003186,Q,COG4181,Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis - ATPase component,0.007102527,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00005179,S,COG5457,Uncharacterized conserved protein YjiS - DUF1127 family,0.007076872,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003198,I,COG2067,Long-chain fatty acid transport protein,0.007047007,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
PC_00003924,X,COG2801,Transposase InsO and inactivated derivatives,0.007041756,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
PC_00002560,H,COG2087,Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase,0.007039295,1,1,2,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
PC_00007629,,,,0.007038737,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003188,K,COG1309,DNA-binding transcriptional regulator - AcrR family,0.007029055,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
PC_00005218,O,COG0625,Glutathione S-transferase,0.007014376,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00004602,I,COG0446,NADPH-dependent 2 -4-dienoyl-CoA reductase - sulfur reductase - or a related oxidoreductase,0.006982428,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PC_00007057,R,COG0300,Short-chain dehydrogenase,0.006981867,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00003399,Q,COG4663,TRAP-type mannitol/chloroaromatic compound transport system - periplasmic component,0.006968943,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
PC_00002144,K,COG1309,DNA-binding transcriptional regulator - AcrR family,0.006967169,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002092,E,COG1687,Branched-chain amino acid transport protein AzlD,0.006962101,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004271,,,,0.006951052,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PC_00002234,O,COG2370,Hydrogenase/urease accessory protein HupE,0.006944942,0,0,1,0,1,0,0,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,2,1,2
PC_00004169,S,COG5316,Uncharacterized protein,0.006875661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
PC_00003695,M|V,COG0845,Multidrug efflux pump subunit AcrA (membrane-fusion protein),0.006859261,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002028,T|K,COG0745,DNA-binding response regulator - OmpR family - contains REC and winged-helix (wHTH) domain,0.006858448,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
PC_00004579,P,COG2239,Mg/Co/Ni transporter MgtE (contains CBS domain),0.006856997,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002635,,,,0.006856013,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00003631,M|V,COG0845,Multidrug efflux pump subunit AcrA (membrane-fusion protein),0.006850874,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00007376,R,COG0457,Tetratricopeptide (TPR) repeat,0.006849383,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005663,O,COG0542,ATP-dependent Clp protease ATP-binding subunit ClpA,0.006806008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PC_00003867,W|N|U,COG2165,Type II secretory pathway - pseudopilin PulG,0.006788432,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
PC_00002733,S,COG3528,Uncharacterized protein,0.006786463,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,3,0,1,1,1,1,2,1,0,0,1,1,0,0,1,0,1,2,2,0,0,1,2,0,0
PC_00002326,G,COG3001,Fructosamine-3-kinase,0.006779706,0,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00001939,T,COG1366,Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),0.006761987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002477,M,COG0791,Cell wall-associated hydrolase - NlpC family,0.006750496,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004880,T,COG3300|COG5001,MHYT domain - NO-binding membrane sensor|Predicted signal transduction protein containing a membrane domain - an EAL and a GGDEF domain,0.006747923,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PC_00006662,M,COG1083,CMP-N-acetylneuraminic acid synthetase,0.00673449,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002100,P,COG0725,ABC-type molybdate transport system - periplasmic component,0.006730131,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004045,C,COG2863|COG2863,Cytochrome c553|Cytochrome c553,0.006722391,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC_00003609,G,COG1638,TRAP-type C4-dicarboxylate transport system - periplasmic component,0.006699259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
PC_00002246,P,COG2128,Alkylhydroperoxidase family enzyme - contains CxxC motif,0.006686919,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003938,,,,0.006678834,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PC_00003828,S,COG5654,Uncharacterized conserved protein - contains RES domain,0.006667476,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
PC_00002399,S,COG1511,Uncharacterized membrane protein YhgE - phage infection protein (PIP) family,0.006663158,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00003407,O,COG2020,Protein-S-isoprenylcysteine O-methyltransferase Ste14,0.006650013,0,0,0,0,1,0,0,0,0,0,0,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
PC_00005205,K|X,COG3311,Predicted DNA-binding transcriptional regulator AlpA,0.006648194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PC_00003428,T|N,COG0840,Methyl-accepting chemotaxis protein,0.006644761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
PC_00001973,N,COG1749,Flagellar hook protein FlgE,0.006633952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00005140,E,COG1027,Aspartate ammonia-lyase,0.006619747,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002353,I,COG0204,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.006613368,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00001983,,,,0.006611991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00004876,K,COG2207,AraC-type DNA-binding domain and AraC-containing proteins,0.006596909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
PC_00002764,M,COG3206,Uncharacterized protein involved in exopolysaccharide biosynthesis,0.006581849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
PC_00003204,Q,COG1942|COG1942,Phenylpyruvate tautomerase PptA - 4-oxalocrotonate tautomerase family|Phenylpyruvate tautomerase PptA - 4-oxalocrotonate tautomerase family,0.006569532,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
PC_00005880,S,COG4298,Uncharacterized protein,0.006567493,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00002942,T|N,COG0840|COG4564,Methyl-accepting chemotaxis protein|Signal transduction histidine kinase,0.006566909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,2,1,1,1,1,1,1
PC_00004517,T,COG2199|COG2200,GGDEF domain - diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants|EAL domain - c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant),0.006563204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
PC_00003789,K|T,COG0745,DNA-binding response regulator - OmpR family - contains REC and winged-helix (wHTH) domain,0.006545449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
PC_00003783,T,COG0639,Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase - PP2A family,0.006544748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0
PC_00004920,C,COG5557,Ni/Fe-hydrogenase 2 integral membrane subunit HybB,0.006544597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PC_00002405,O,COG0625|COG0625,Glutathione S-transferase|Glutathione S-transferase,0.006540429,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
PC_00002172,S,COG2968,Uncharacterized conserved protein YggE - contains kinase-interacting SIMPL domain,0.00651844,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
PC_00003317,K,COG0583,DNA-binding transcriptional regulator - LysR family,0.006511895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
PC_00002526,B|Q,COG0123,Acetoin utilization deacetylase AcuC or a related deacetylase,0.006506825,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002890,C,COG2041,Periplasmic DMSO/TMAO reductase YedYZ - molybdopterin-dependent catalytic subunit,0.006485763,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002636,,,,0.006476828,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
PC_00003674,K,COG2909,ATP- - maltotriose- and DNA-dependent transcriptional regulator MalT,0.006471801,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PC_00004143,,,,0.006464713,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005067,D|M,COG3115|COG3409,Cell division protein ZipA - interacts with FtsZ|Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases,0.006437453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
PC_00002808,,,,0.00642753,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
PC_00002126,E,COG0804,Urease alpha subunit,0.006424574,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
PC_00005531,O,COG0705,Membrane associated serine protease - rhomboid family,0.006419738,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC_00006930,S,COG4399,Uncharacterized membrane protein YheB - UPF0754 family,0.006419445,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PC_00002666,C|R,COG0604,NADPH:quinone reductase or related Zn-dependent oxidoreductase,0.006411675,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002313,,,,0.006411619,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
PC_00004572,R,COG1873,Sporulation protein YlmC - PRC-barrel domain family,0.006407028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
PC_00003788,E,COG0367,Asparagine synthetase B (glutamine-hydrolyzing),0.006406881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
PC_00002538,P,COG0390,ABC-type iron transport system FetAB - permease component,0.006350753,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
PC_00002637,L,COG4974,Site-specific recombinase XerD,0.006337369,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
PC_00002284,C,COG1012,Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase,0.006308354,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
PC_00002934,S,COG3431,Uncharacterized membrane protein - DUF373 family,0.006304355,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00005412,R,COG4449,Predicted protease - Abi (CAAX) family,0.006300543,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PC_00002671,S,COG3439,Uncharacterized conserved protein - DUF302 family,0.006295268,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1
PC_00003434,M,COG2148,Sugar transferase involved in LPS biosynthesis (colanic - teichoic acid),0.006293636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
PC_00000139,E,COG0531,Amino acid transporter,0.006283706,0,0,0,0,4,0,1,1,3,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,3,2,3
PC_00001670,I,COG1024,Enoyl-CoA hydratase/carnithine racemase,0.006283506,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
PC_00004277,,,,0.00627113,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC_00005457,R,COG3577,Predicted aspartyl protease,0.006270456,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PC_00002434,C,COG1254,Acylphosphatase,0.006269653,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
PC_00003374,C|R,COG2010|COG3391|COG3391,Cytochrome c - mono- and diheme variants|DNA-binding beta-propeller fold protein YncE|DNA-binding beta-propeller fold protein YncE,0.006267772,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
PC_00003299,,,,0.006256149,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,1,1
PC_00003666,R|H,COG1335,Nicotinamidase-related amidase,0.00624903,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PC_00003410,T,COG0515,Serine/threonine protein kinase,0.006208578,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
PC_00004318,O,COG1266,Membrane protease YdiL - CAAX protease family,0.006204494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1
PC_00004376,T,COG3550,Serine/threonine protein kinase HipA - toxin component of the HipAB toxin-antitoxin module,0.006191369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1
